,Use CaseType ,LTE/5G UE Category,Technology Supported ,Day,Time,GBR,Packet Loss Rate (Reliability),Packet Delay Budget (Latency),Slice Type (Output)
11988,1,12,1,3,12,1,2,5,1
11989,1,12,1,3,13,1,2,5,1
11990,1,12,1,3,14,1,2,5,1
11991,1,12,1,3,15,1,2,5,1
11992,1,12,1,3,16,1,2,5,1
11993,1,12,1,3,17,1,2,5,1
11994,1,12,1,3,18,1,2,5,1
11995,1,12,1,3,19,1,2,5,1
11996,1,12,1,3,20,1,2,5,1
11997,1,12,1,3,21,1,2,5,1
11998,1,12,1,3,22,1,2,5,1
11999,1,12,1,3,23,1,2,5,1
12000,1,12,1,4,0,1,2,5,1
12001,1,12,1,4,1,1,2,5,1
12002,1,12,1,4,2,1,2,5,1
12003,1,12,1,4,3,1,2,5,1
12004,1,12,1,4,4,1,2,5,1
12005,1,12,1,4,5,1,2,5,1
12006,1,12,1,4,6,1,2,5,1
12007,1,12,1,4,7,1,2,5,1
12008,1,12,1,4,8,1,2,5,1
12009,1,12,1,4,9,1,2,5,1
12010,1,12,1,4,10,1,2,5,1
12011,1,12,1,4,11,1,2,5,1
12012,1,12,1,4,12,1,2,5,1
12013,1,12,1,4,13,1,2,5,1
12014,1,12,1,4,14,1,2,5,1
12015,1,12,1,4,15,1,2,5,1
12016,1,12,1,4,16,1,2,5,1
12017,1,12,1,4,17,1,2,5,1
12018,1,12,1,4,18,1,2,5,1
12019,1,12,1,4,19,1,2,5,1
12020,1,12,1,4,20,1,2,5,1
12021,1,12,1,4,21,1,2,5,1
12022,1,12,1,4,22,1,2,5,1
12023,1,12,1,4,23,1,2,5,1
12024,1,12,1,5,0,1,2,5,1
12025,1,12,1,5,1,1,2,5,1
12026,1,12,1,5,2,1,2,5,1
12027,1,12,1,5,3,1,2,5,1
12028,1,12,1,5,4,1,2,5,1
12029,1,12,1,5,5,1,2,5,1
12030,1,12,1,5,6,1,2,5,1
12031,1,12,1,5,7,1,2,5,1
12032,1,12,1,5,8,1,2,5,1
12033,1,12,1,5,9,1,2,5,1
12034,1,12,1,5,10,1,2,5,1
12035,1,12,1,5,11,1,2,5,1
12036,1,12,1,5,12,1,2,5,1
12037,1,12,1,5,13,1,2,5,1
12038,1,12,1,5,14,1,2,5,1
12039,1,12,1,5,15,1,2,5,1
12040,1,12,1,5,16,1,2,5,1
12041,1,12,1,5,17,1,2,5,1
12042,1,12,1,5,18,1,2,5,1
12043,1,12,1,5,19,1,2,5,1
12044,1,12,1,5,20,1,2,5,1
12045,1,12,1,5,21,1,2,5,1
12046,1,12,1,5,22,1,2,5,1
12047,1,12,1,5,23,1,2,5,1
12048,1,12,1,6,0,1,2,5,1
12049,1,12,1,6,1,1,2,5,1
12050,1,12,1,6,2,1,2,5,1
12051,1,12,1,6,3,1,2,5,1
12052,1,12,1,6,4,1,2,5,1
12053,1,12,1,6,5,1,2,5,1
12054,1,12,1,6,6,1,2,5,1
12055,1,12,1,6,7,1,2,5,1
12056,1,12,1,6,8,1,2,5,1
12057,1,12,1,6,9,1,2,5,1
12058,1,12,1,6,10,1,2,5,1
12059,1,12,1,6,11,1,2,5,1
12060,1,12,1,6,12,1,2,5,1
12061,1,12,1,6,13,1,2,5,1
12062,1,12,1,6,14,1,2,5,1
12063,1,12,1,6,15,1,2,5,1
12064,1,12,1,6,16,1,2,5,1
12065,1,12,1,6,17,1,2,5,1
12066,1,12,1,6,18,1,2,5,1
12067,1,12,1,6,19,1,2,5,1
12068,1,12,1,6,20,1,2,5,1
12069,1,12,1,6,21,1,2,5,1
12070,1,12,1,6,22,1,2,5,1
12071,1,12,1,6,23,1,2,5,1
12072,1,12,1,7,0,1,2,5,1
12073,1,12,1,7,1,1,2,5,1
12074,1,12,1,7,2,1,2,5,1
12075,1,12,1,7,3,1,2,5,1
12076,1,12,1,7,4,1,2,5,1
12077,1,12,1,7,5,1,2,5,1
12078,1,12,1,7,6,1,2,5,1
12079,1,12,1,7,7,1,2,5,1
12080,1,12,1,7,8,1,2,5,1
12081,1,12,1,7,9,1,2,5,1
12082,1,12,1,7,10,1,2,5,1
12083,1,12,1,7,11,1,2,5,1
12084,1,12,1,7,12,1,2,5,1
12085,1,12,1,7,13,1,2,5,1
12086,1,12,1,7,14,1,2,5,1
12087,1,12,1,7,15,1,2,5,1
12088,1,12,1,7,16,1,2,5,1
12089,1,12,1,7,17,1,2,5,1
12090,1,12,1,7,18,1,2,5,1
12091,1,12,1,7,19,1,2,5,1
12092,1,12,1,7,20,1,2,5,1
12093,1,12,1,7,21,1,2,5,1
12094,1,12,1,7,22,1,2,5,1
12095,1,12,1,7,23,1,2,5,1
12096,1,13,1,1,0,1,2,5,1
12097,1,13,1,1,1,1,2,5,1
12098,1,13,1,1,2,1,2,5,1
12099,1,13,1,1,3,1,2,5,1
12100,1,13,1,1,4,1,2,5,1
12101,1,13,1,1,5,1,2,5,1
12102,1,13,1,1,6,1,2,5,1
12103,1,13,1,1,7,1,2,5,1
12104,1,13,1,1,8,1,2,5,1
12105,1,13,1,1,9,1,2,5,1
12106,1,13,1,1,10,1,2,5,1
12107,1,13,1,1,11,1,2,5,1
12108,1,13,1,1,12,1,2,5,1
12109,1,13,1,1,13,1,2,5,1
12110,1,13,1,1,14,1,2,5,1
12111,1,13,1,1,15,1,2,5,1
12112,1,13,1,1,16,1,2,5,1
12113,1,13,1,1,17,1,2,5,1
12114,1,13,1,1,18,1,2,5,1
12115,1,13,1,1,19,1,2,5,1
12116,1,13,1,1,20,1,2,5,1
12117,1,13,1,1,21,1,2,5,1
12118,1,13,1,1,22,1,2,5,1
12119,1,13,1,1,23,1,2,5,1
12120,1,13,1,2,0,1,2,5,1
12121,1,13,1,2,1,1,2,5,1
12122,1,13,1,2,2,1,2,5,1
12123,1,13,1,2,3,1,2,5,1
12124,1,13,1,2,4,1,2,5,1
12125,1,13,1,2,5,1,2,5,1
12126,1,13,1,2,6,1,2,5,1
12127,1,13,1,2,7,1,2,5,1
12128,1,13,1,2,8,1,2,5,1
12129,1,13,1,2,9,1,2,5,1
12130,1,13,1,2,10,1,2,5,1
12131,1,13,1,2,11,1,2,5,1
12132,1,13,1,2,12,1,2,5,1
12133,1,13,1,2,13,1,2,5,1
12134,1,13,1,2,14,1,2,5,1
12135,1,13,1,2,15,1,2,5,1
12136,1,13,1,2,16,1,2,5,1
12137,1,13,1,2,17,1,2,5,1
12138,1,13,1,2,18,1,2,5,1
12139,1,13,1,2,19,1,2,5,1
12140,1,13,1,2,20,1,2,5,1
12141,1,13,1,2,21,1,2,5,1
12142,1,13,1,2,22,1,2,5,1
12143,1,13,1,2,23,1,2,5,1
12144,1,13,1,3,0,1,2,5,1
12145,1,13,1,3,1,1,2,5,1
12146,1,13,1,3,2,1,2,5,1
12147,1,13,1,3,3,1,2,5,1
12148,1,13,1,3,4,1,2,5,1
12149,1,13,1,3,5,1,2,5,1
12150,1,13,1,3,6,1,2,5,1
12151,1,13,1,3,7,1,2,5,1
12152,1,13,1,3,8,1,2,5,1
12153,1,13,1,3,9,1,2,5,1
12154,1,13,1,3,10,1,2,5,1
12155,1,13,1,3,11,1,2,5,1
12156,1,13,1,3,12,1,2,5,1
12157,1,13,1,3,13,1,2,5,1
12158,1,13,1,3,14,1,2,5,1
12159,1,13,1,3,15,1,2,5,1
12160,1,13,1,3,16,1,2,5,1
12161,1,13,1,3,17,1,2,5,1
12162,1,13,1,3,18,1,2,5,1
12163,1,13,1,3,19,1,2,5,1
12164,1,13,1,3,20,1,2,5,1
12165,1,13,1,3,21,1,2,5,1
12166,1,13,1,3,22,1,2,5,1
12167,1,13,1,3,23,1,2,5,1
12168,1,13,1,4,0,1,2,5,1
12169,1,13,1,4,1,1,2,5,1
12170,1,13,1,4,2,1,2,5,1
12171,1,13,1,4,3,1,2,5,1
12172,1,13,1,4,4,1,2,5,1
12173,1,13,1,4,5,1,2,5,1
12174,1,13,1,4,6,1,2,5,1
12175,1,13,1,4,7,1,2,5,1
12176,1,13,1,4,8,1,2,5,1
12177,1,13,1,4,9,1,2,5,1
12178,1,13,1,4,10,1,2,5,1
12179,1,13,1,4,11,1,2,5,1
12180,1,13,1,4,12,1,2,5,1
12181,1,13,1,4,13,1,2,5,1
12182,1,13,1,4,14,1,2,5,1
12183,1,13,1,4,15,1,2,5,1
12184,1,13,1,4,16,1,2,5,1
12185,1,13,1,4,17,1,2,5,1
12186,1,13,1,4,18,1,2,5,1
12187,1,13,1,4,19,1,2,5,1
12188,1,13,1,4,20,1,2,5,1
12189,1,13,1,4,21,1,2,5,1
12190,1,13,1,4,22,1,2,5,1
12191,1,13,1,4,23,1,2,5,1
12192,1,13,1,5,0,1,2,5,1
12193,1,13,1,5,1,1,2,5,1
12194,1,13,1,5,2,1,2,5,1
12195,1,13,1,5,3,1,2,5,1
12196,1,13,1,5,4,1,2,5,1
12197,1,13,1,5,5,1,2,5,1
12198,1,13,1,5,6,1,2,5,1
12199,1,13,1,5,7,1,2,5,1
12200,1,13,1,5,8,1,2,5,1
12201,1,13,1,5,9,1,2,5,1
12202,1,13,1,5,10,1,2,5,1
12203,1,13,1,5,11,1,2,5,1
12204,1,13,1,5,12,1,2,5,1
12205,1,13,1,5,13,1,2,5,1
12206,1,13,1,5,14,1,2,5,1
12207,1,13,1,5,15,1,2,5,1
12208,1,13,1,5,16,1,2,5,1
12209,1,13,1,5,17,1,2,5,1
12210,1,13,1,5,18,1,2,5,1
12211,1,13,1,5,19,1,2,5,1
12212,1,13,1,5,20,1,2,5,1
12213,1,13,1,5,21,1,2,5,1
12214,1,13,1,5,22,1,2,5,1
12215,1,13,1,5,23,1,2,5,1
12216,1,13,1,6,0,1,2,5,1
12217,1,13,1,6,1,1,2,5,1
12218,1,13,1,6,2,1,2,5,1
12219,1,13,1,6,3,1,2,5,1
12220,1,13,1,6,4,1,2,5,1
12221,1,13,1,6,5,1,2,5,1
12222,1,13,1,6,6,1,2,5,1
12223,1,13,1,6,7,1,2,5,1
12224,1,13,1,6,8,1,2,5,1
12225,1,13,1,6,9,1,2,5,1
12226,1,13,1,6,10,1,2,5,1
12227,1,13,1,6,11,1,2,5,1
12228,1,13,1,6,12,1,2,5,1
12229,1,13,1,6,13,1,2,5,1
12230,1,13,1,6,14,1,2,5,1
12231,1,13,1,6,15,1,2,5,1
12232,1,13,1,6,16,1,2,5,1
12233,1,13,1,6,17,1,2,5,1
12234,1,13,1,6,18,1,2,5,1
12235,1,13,1,6,19,1,2,5,1
12236,1,13,1,6,20,1,2,5,1
12237,1,13,1,6,21,1,2,5,1
12238,1,13,1,6,22,1,2,5,1
12239,1,13,1,6,23,1,2,5,1
12240,1,13,1,7,0,1,2,5,1
12241,1,13,1,7,1,1,2,5,1
12242,1,13,1,7,2,1,2,5,1
12243,1,13,1,7,3,1,2,5,1
12244,1,13,1,7,4,1,2,5,1
12245,1,13,1,7,5,1,2,5,1
12246,1,13,1,7,6,1,2,5,1
12247,1,13,1,7,7,1,2,5,1
12248,1,13,1,7,8,1,2,5,1
12249,1,13,1,7,9,1,2,5,1
12250,1,13,1,7,10,1,2,5,1
12251,1,13,1,7,11,1,2,5,1
12252,1,13,1,7,12,1,2,5,1
12253,1,13,1,7,13,1,2,5,1
12254,1,13,1,7,14,1,2,5,1
12255,1,13,1,7,15,1,2,5,1
12256,1,13,1,7,16,1,2,5,1
12257,1,13,1,7,17,1,2,5,1
12258,1,13,1,7,18,1,2,5,1
12259,1,13,1,7,19,1,2,5,1
12260,1,13,1,7,20,1,2,5,1
12261,1,13,1,7,21,1,2,5,1
12262,1,13,1,7,22,1,2,5,1
12263,1,13,1,7,23,1,2,5,1
12264,1,14,1,1,0,1,2,5,1
12265,1,14,1,1,1,1,2,5,1
12266,1,14,1,1,2,1,2,5,1
12267,1,14,1,1,3,1,2,5,1
12268,1,14,1,1,4,1,2,5,1
12269,1,14,1,1,5,1,2,5,1
12270,1,14,1,1,6,1,2,5,1
12271,1,14,1,1,7,1,2,5,1
12272,1,14,1,1,8,1,2,5,1
12273,1,14,1,1,9,1,2,5,1
12274,1,14,1,1,10,1,2,5,1
12275,1,14,1,1,11,1,2,5,1
12276,1,14,1,1,12,1,2,5,1
12277,1,14,1,1,13,1,2,5,1
12278,1,14,1,1,14,1,2,5,1
12279,1,14,1,1,15,1,2,5,1
12280,1,14,1,1,16,1,2,5,1
12281,1,14,1,1,17,1,2,5,1
12282,1,14,1,1,18,1,2,5,1
12283,1,14,1,1,19,1,2,5,1
12284,1,14,1,1,20,1,2,5,1
12285,1,14,1,1,21,1,2,5,1
12286,1,14,1,1,22,1,2,5,1
12287,1,14,1,1,23,1,2,5,1
12288,1,14,1,2,0,1,2,5,1
12289,1,14,1,2,1,1,2,5,1
12290,1,14,1,2,2,1,2,5,1
12291,1,14,1,2,3,1,2,5,1
12292,1,14,1,2,4,1,2,5,1
12293,1,14,1,2,5,1,2,5,1
12294,1,14,1,2,6,1,2,5,1
12295,1,14,1,2,7,1,2,5,1
12296,1,14,1,2,8,1,2,5,1
12297,1,14,1,2,9,1,2,5,1
12298,1,14,1,2,10,1,2,5,1
12299,1,14,1,2,11,1,2,5,1
12300,1,14,1,2,12,1,2,5,1
12301,1,14,1,2,13,1,2,5,1
12302,1,14,1,2,14,1,2,5,1
12303,1,14,1,2,15,1,2,5,1
12304,1,14,1,2,16,1,2,5,1
12305,1,14,1,2,17,1,2,5,1
12306,1,14,1,2,18,1,2,5,1
12307,1,14,1,2,19,1,2,5,1
12308,1,14,1,2,20,1,2,5,1
12309,1,14,1,2,21,1,2,5,1
12310,1,14,1,2,22,1,2,5,1
12311,1,14,1,2,23,1,2,5,1
12312,1,14,1,3,0,1,2,5,1
12313,1,14,1,3,1,1,2,5,1
12314,1,14,1,3,2,1,2,5,1
12315,1,14,1,3,3,1,2,5,1
12316,1,14,1,3,4,1,2,5,1
12317,1,14,1,3,5,1,2,5,1
12318,1,14,1,3,6,1,2,5,1
12319,1,14,1,3,7,1,2,5,1
12320,1,14,1,3,8,1,2,5,1
12321,1,14,1,3,9,1,2,5,1
12322,1,14,1,3,10,1,2,5,1
12323,1,14,1,3,11,1,2,5,1
12324,1,14,1,3,12,1,2,5,1
12325,1,14,1,3,13,1,2,5,1
12326,1,14,1,3,14,1,2,5,1
12327,1,14,1,3,15,1,2,5,1
12328,1,14,1,3,16,1,2,5,1
12329,1,14,1,3,17,1,2,5,1
12330,1,14,1,3,18,1,2,5,1
12331,1,14,1,3,19,1,2,5,1
12332,1,14,1,3,20,1,2,5,1
12333,1,14,1,3,21,1,2,5,1
12334,1,14,1,3,22,1,2,5,1
12335,1,14,1,3,23,1,2,5,1
12336,1,14,1,4,0,1,2,5,1
12337,1,14,1,4,1,1,2,5,1
12338,1,14,1,4,2,1,2,5,1
12339,1,14,1,4,3,1,2,5,1
12340,1,14,1,4,4,1,2,5,1
12341,1,14,1,4,5,1,2,5,1
12342,1,14,1,4,6,1,2,5,1
12343,1,14,1,4,7,1,2,5,1
12344,1,14,1,4,8,1,2,5,1
12345,1,14,1,4,9,1,2,5,1
12346,1,14,1,4,10,1,2,5,1
12347,1,14,1,4,11,1,2,5,1
12348,1,14,1,4,12,1,2,5,1
12349,1,14,1,4,13,1,2,5,1
12350,1,14,1,4,14,1,2,5,1
12351,1,14,1,4,15,1,2,5,1
12352,1,14,1,4,16,1,2,5,1
12353,1,14,1,4,17,1,2,5,1
12354,1,14,1,4,18,1,2,5,1
12355,1,14,1,4,19,1,2,5,1
12356,1,14,1,4,20,1,2,5,1
12357,1,14,1,4,21,1,2,5,1
12358,1,14,1,4,22,1,2,5,1
12359,1,14,1,4,23,1,2,5,1
12360,1,14,1,5,0,1,2,5,1
12361,1,14,1,5,1,1,2,5,1
12362,1,14,1,5,2,1,2,5,1
12363,1,14,1,5,3,1,2,5,1
12364,1,14,1,5,4,1,2,5,1
12365,1,14,1,5,5,1,2,5,1
12366,1,14,1,5,6,1,2,5,1
12367,1,14,1,5,7,1,2,5,1
12368,1,14,1,5,8,1,2,5,1
12369,1,14,1,5,9,1,2,5,1
12370,1,14,1,5,10,1,2,5,1
12371,1,14,1,5,11,1,2,5,1
12372,1,14,1,5,12,1,2,5,1
12373,1,14,1,5,13,1,2,5,1
12374,1,14,1,5,14,1,2,5,1
12375,1,14,1,5,15,1,2,5,1
12376,1,14,1,5,16,1,2,5,1
12377,1,14,1,5,17,1,2,5,1
12378,1,14,1,5,18,1,2,5,1
12379,1,14,1,5,19,1,2,5,1
12380,1,14,1,5,20,1,2,5,1
12381,1,14,1,5,21,1,2,5,1
12382,1,14,1,5,22,1,2,5,1
12383,1,14,1,5,23,1,2,5,1
12384,1,14,1,6,0,1,2,5,1
12385,1,14,1,6,1,1,2,5,1
12386,1,14,1,6,2,1,2,5,1
12387,1,14,1,6,3,1,2,5,1
12388,1,14,1,6,4,1,2,5,1
12389,1,14,1,6,5,1,2,5,1
12390,1,14,1,6,6,1,2,5,1
12391,1,14,1,6,7,1,2,5,1
12392,1,14,1,6,8,1,2,5,1
12393,1,14,1,6,9,1,2,5,1
12394,1,14,1,6,10,1,2,5,1
12395,1,14,1,6,11,1,2,5,1
12396,1,14,1,6,12,1,2,5,1
12397,1,14,1,6,13,1,2,5,1
12398,1,14,1,6,14,1,2,5,1
12399,1,14,1,6,15,1,2,5,1
12400,1,14,1,6,16,1,2,5,1
12401,1,14,1,6,17,1,2,5,1
12402,1,14,1,6,18,1,2,5,1
12403,1,14,1,6,19,1,2,5,1
12404,1,14,1,6,20,1,2,5,1
12405,1,14,1,6,21,1,2,5,1
12406,1,14,1,6,22,1,2,5,1
12407,1,14,1,6,23,1,2,5,1
12408,1,14,1,7,0,1,2,5,1
12409,1,14,1,7,1,1,2,5,1
12410,1,14,1,7,2,1,2,5,1
12411,1,14,1,7,3,1,2,5,1
12412,1,14,1,7,4,1,2,5,1
12413,1,14,1,7,5,1,2,5,1
12414,1,14,1,7,6,1,2,5,1
12415,1,14,1,7,7,1,2,5,1
12416,1,14,1,7,8,1,2,5,1
12417,1,14,1,7,9,1,2,5,1
12418,1,14,1,7,10,1,2,5,1
12419,1,14,1,7,11,1,2,5,1
12420,1,14,1,7,12,1,2,5,1
12421,1,14,1,7,13,1,2,5,1
12422,1,14,1,7,14,1,2,5,1
12423,1,14,1,7,15,1,2,5,1
12424,1,14,1,7,16,1,2,5,1
12425,1,14,1,7,17,1,2,5,1
12426,1,14,1,7,18,1,2,5,1
12427,1,14,1,7,19,1,2,5,1
12428,1,14,1,7,20,1,2,5,1
12429,1,14,1,7,21,1,2,5,1
12430,1,14,1,7,22,1,2,5,1
12431,1,14,1,7,23,1,2,5,1
12432,1,15,1,1,0,1,2,5,1
12433,1,15,1,1,1,1,2,5,1
12434,1,15,1,1,2,1,2,5,1
12435,1,15,1,1,3,1,2,5,1
12436,1,15,1,1,4,1,2,5,1
12437,1,15,1,1,5,1,2,5,1
12438,1,15,1,1,6,1,2,5,1
12439,1,15,1,1,7,1,2,5,1
12440,1,15,1,1,8,1,2,5,1
12441,1,15,1,1,9,1,2,5,1
12442,1,15,1,1,10,1,2,5,1
12443,1,15,1,1,11,1,2,5,1
12444,1,15,1,1,12,1,2,5,1
12445,1,15,1,1,13,1,2,5,1
12446,1,15,1,1,14,1,2,5,1
12447,1,15,1,1,15,1,2,5,1
12448,1,15,1,1,16,1,2,5,1
12449,1,15,1,1,17,1,2,5,1
12450,1,15,1,1,18,1,2,5,1
12451,1,15,1,1,19,1,2,5,1
12452,1,15,1,1,20,1,2,5,1
12453,1,15,1,1,21,1,2,5,1
12454,1,15,1,1,22,1,2,5,1
12455,1,15,1,1,23,1,2,5,1
12456,1,15,1,2,0,1,2,5,1
12457,1,15,1,2,1,1,2,5,1
12458,1,15,1,2,2,1,2,5,1
12459,1,15,1,2,3,1,2,5,1
12460,1,15,1,2,4,1,2,5,1
12461,1,15,1,2,5,1,2,5,1
12462,1,15,1,2,6,1,2,5,1
12463,1,15,1,2,7,1,2,5,1
12464,1,15,1,2,8,1,2,5,1
12465,1,15,1,2,9,1,2,5,1
12466,1,15,1,2,10,1,2,5,1
12467,1,15,1,2,11,1,2,5,1
12468,1,15,1,2,12,1,2,5,1
12469,1,15,1,2,13,1,2,5,1
12470,1,15,1,2,14,1,2,5,1
12471,1,15,1,2,15,1,2,5,1
12472,1,15,1,2,16,1,2,5,1
12473,1,15,1,2,17,1,2,5,1
12474,1,15,1,2,18,1,2,5,1
12475,1,15,1,2,19,1,2,5,1
12476,1,15,1,2,20,1,2,5,1
12477,1,15,1,2,21,1,2,5,1
12478,1,15,1,2,22,1,2,5,1
12479,1,15,1,2,23,1,2,5,1
12480,1,15,1,3,0,1,2,5,1
12481,1,15,1,3,1,1,2,5,1
12482,1,15,1,3,2,1,2,5,1
12483,1,15,1,3,3,1,2,5,1
12484,1,15,1,3,4,1,2,5,1
12485,1,15,1,3,5,1,2,5,1
12486,1,15,1,3,6,1,2,5,1
12487,1,15,1,3,7,1,2,5,1
12488,1,15,1,3,8,1,2,5,1
12489,1,15,1,3,9,1,2,5,1
12490,1,15,1,3,10,1,2,5,1
12491,1,15,1,3,11,1,2,5,1
12492,1,15,1,3,12,1,2,5,1
12493,1,15,1,3,13,1,2,5,1
12494,1,15,1,3,14,1,2,5,1
12495,1,15,1,3,15,1,2,5,1
12496,1,15,1,3,16,1,2,5,1
12497,1,15,1,3,17,1,2,5,1
12498,1,15,1,3,18,1,2,5,1
12499,1,15,1,3,19,1,2,5,1
12500,1,15,1,3,20,1,2,5,1
12501,1,15,1,3,21,1,2,5,1
12502,1,15,1,3,22,1,2,5,1
12503,1,15,1,3,23,1,2,5,1
12504,1,15,1,4,0,1,2,5,1
12505,1,15,1,4,1,1,2,5,1
12506,1,15,1,4,2,1,2,5,1
12507,1,15,1,4,3,1,2,5,1
12508,1,15,1,4,4,1,2,5,1
12509,1,15,1,4,5,1,2,5,1
12510,1,15,1,4,6,1,2,5,1
12511,1,15,1,4,7,1,2,5,1
12512,1,15,1,4,8,1,2,5,1
12513,1,15,1,4,9,1,2,5,1
12514,1,15,1,4,10,1,2,5,1
12515,1,15,1,4,11,1,2,5,1
12516,1,15,1,4,12,1,2,5,1
12517,1,15,1,4,13,1,2,5,1
12518,1,15,1,4,14,1,2,5,1
12519,1,15,1,4,15,1,2,5,1
12520,1,15,1,4,16,1,2,5,1
12521,1,15,1,4,17,1,2,5,1
12522,1,15,1,4,18,1,2,5,1
12523,1,15,1,4,19,1,2,5,1
12524,1,15,1,4,20,1,2,5,1
12525,1,15,1,4,21,1,2,5,1
12526,1,15,1,4,22,1,2,5,1
12527,1,15,1,4,23,1,2,5,1
12528,1,15,1,5,0,1,2,5,1
12529,1,15,1,5,1,1,2,5,1
12530,1,15,1,5,2,1,2,5,1
12531,1,15,1,5,3,1,2,5,1
12532,1,15,1,5,4,1,2,5,1
12533,1,15,1,5,5,1,2,5,1
12534,1,15,1,5,6,1,2,5,1
12535,1,15,1,5,7,1,2,5,1
12536,1,15,1,5,8,1,2,5,1
12537,1,15,1,5,9,1,2,5,1
12538,1,15,1,5,10,1,2,5,1
12539,1,15,1,5,11,1,2,5,1
12540,1,15,1,5,12,1,2,5,1
12541,1,15,1,5,13,1,2,5,1
12542,1,15,1,5,14,1,2,5,1
12543,1,15,1,5,15,1,2,5,1
12544,1,15,1,5,16,1,2,5,1
12545,1,15,1,5,17,1,2,5,1
12546,1,15,1,5,18,1,2,5,1
12547,1,15,1,5,19,1,2,5,1
12548,1,15,1,5,20,1,2,5,1
12549,1,15,1,5,21,1,2,5,1
12550,1,15,1,5,22,1,2,5,1
12551,1,15,1,5,23,1,2,5,1
12552,1,15,1,6,0,1,2,5,1
12553,1,15,1,6,1,1,2,5,1
12554,1,15,1,6,2,1,2,5,1
12555,1,15,1,6,3,1,2,5,1
12556,1,15,1,6,4,1,2,5,1
12557,1,15,1,6,5,1,2,5,1
12558,1,15,1,6,6,1,2,5,1
12559,1,15,1,6,7,1,2,5,1
12560,1,15,1,6,8,1,2,5,1
12561,1,15,1,6,9,1,2,5,1
12562,1,15,1,6,10,1,2,5,1
12563,1,15,1,6,11,1,2,5,1
12564,1,15,1,6,12,1,2,5,1
12565,1,15,1,6,13,1,2,5,1
12566,1,15,1,6,14,1,2,5,1
12567,1,15,1,6,15,1,2,5,1
12568,1,15,1,6,16,1,2,5,1
12569,1,15,1,6,17,1,2,5,1
12570,1,15,1,6,18,1,2,5,1
12571,1,15,1,6,19,1,2,5,1
12572,1,15,1,6,20,1,2,5,1
12573,1,15,1,6,21,1,2,5,1
12574,1,15,1,6,22,1,2,5,1
12575,1,15,1,6,23,1,2,5,1
12576,1,15,1,7,0,1,2,5,1
12577,1,15,1,7,1,1,2,5,1
12578,1,15,1,7,2,1,2,5,1
12579,1,15,1,7,3,1,2,5,1
12580,1,15,1,7,4,1,2,5,1
12581,1,15,1,7,5,1,2,5,1
12582,1,15,1,7,6,1,2,5,1
12583,1,15,1,7,7,1,2,5,1
12584,1,15,1,7,8,1,2,5,1
12585,1,15,1,7,9,1,2,5,1
12586,1,15,1,7,10,1,2,5,1
12587,1,15,1,7,11,1,2,5,1
12588,1,15,1,7,12,1,2,5,1
12589,1,15,1,7,13,1,2,5,1
12590,1,15,1,7,14,1,2,5,1
12591,1,15,1,7,15,1,2,5,1
12592,1,15,1,7,16,1,2,5,1
12593,1,15,1,7,17,1,2,5,1
12594,1,15,1,7,18,1,2,5,1
12595,1,15,1,7,19,1,2,5,1
12596,1,15,1,7,20,1,2,5,1
12597,1,15,1,7,21,1,2,5,1
12598,1,15,1,7,22,1,2,5,1
12599,1,15,1,7,23,1,2,5,1
12600,1,16,1,1,0,1,2,5,1
12601,1,16,1,1,1,1,2,5,1
12602,1,16,1,1,2,1,2,5,1
12603,1,16,1,1,3,1,2,5,1
12604,1,16,1,1,4,1,2,5,1
12605,1,16,1,1,5,1,2,5,1
12606,1,16,1,1,6,1,2,5,1
12607,1,16,1,1,7,1,2,5,1
12608,1,16,1,1,8,1,2,5,1
12609,1,16,1,1,9,1,2,5,1
12610,1,16,1,1,10,1,2,5,1
12611,1,16,1,1,11,1,2,5,1
12612,1,16,1,1,12,1,2,5,1
12613,1,16,1,1,13,1,2,5,1
12614,1,16,1,1,14,1,2,5,1
12615,1,16,1,1,15,1,2,5,1
12616,1,16,1,1,16,1,2,5,1
12617,1,16,1,1,17,1,2,5,1
12618,1,16,1,1,18,1,2,5,1
12619,1,16,1,1,19,1,2,5,1
12620,1,16,1,1,20,1,2,5,1
12621,1,16,1,1,21,1,2,5,1
12622,1,16,1,1,22,1,2,5,1
12623,1,16,1,1,23,1,2,5,1
12624,1,16,1,2,0,1,2,5,1
12625,1,16,1,2,1,1,2,5,1
12626,1,16,1,2,2,1,2,5,1
12627,1,16,1,2,3,1,2,5,1
12628,1,16,1,2,4,1,2,5,1
12629,1,16,1,2,5,1,2,5,1
12630,1,16,1,2,6,1,2,5,1
12631,1,16,1,2,7,1,2,5,1
12632,1,16,1,2,8,1,2,5,1
12633,1,16,1,2,9,1,2,5,1
12634,1,16,1,2,10,1,2,5,1
12635,1,16,1,2,11,1,2,5,1
12636,1,16,1,2,12,1,2,5,1
12637,1,16,1,2,13,1,2,5,1
12638,1,16,1,2,14,1,2,5,1
12639,1,16,1,2,15,1,2,5,1
12640,1,16,1,2,16,1,2,5,1
12641,1,16,1,2,17,1,2,5,1
12642,1,16,1,2,18,1,2,5,1
12643,1,16,1,2,19,1,2,5,1
12644,1,16,1,2,20,1,2,5,1
12645,1,16,1,2,21,1,2,5,1
12646,1,16,1,2,22,1,2,5,1
12647,1,16,1,2,23,1,2,5,1
12648,1,16,1,3,0,1,2,5,1
12649,1,16,1,3,1,1,2,5,1
12650,1,16,1,3,2,1,2,5,1
